#     WAVE         LUM1         LUM10        LUM100      LUM1000      LUM5000     LUM10000
      8365.25   0.00136170   0.00307168  0.000359595  0.000122503  3.34504e-05  2.04514e-05
      8367.17   0.00137044   0.00306615  0.000358662  0.000122733  3.34145e-05  2.04420e-05
      8369.10   0.00136738   0.00321104  0.000365689  0.000126439  3.46902e-05  2.12873e-05
      8371.03   0.00136008   0.00324168  0.000364899  0.000125564  3.49898e-05  2.14884e-05
      8372.96   0.00134568   0.00314475  0.000358260  0.000122316  3.42649e-05  2.10330e-05
      8374.89   0.00133437   0.00313379  0.000357619  0.000121392  3.39339e-05  2.08246e-05
      8376.81   0.00133170   0.00314233  0.000356736  0.000122052  3.38194e-05  2.07622e-05
      8378.74   0.00132918   0.00307194  0.000352015  0.000121232  3.31481e-05  2.03125e-05
      8380.67   0.00133440   0.00308779  0.000355647  0.000122506  3.35389e-05  2.05438e-05
      8382.60   0.00134947   0.00314081  0.000359641  0.000124075  3.39017e-05  2.07780e-05
      8384.53   0.00134435   0.00293698  0.000347825  0.000121213  3.22985e-05  1.96951e-05
      8386.46   0.00133467   0.00302413  0.000349310  0.000122613  3.27825e-05  2.00244e-05
      8388.40   0.00132886   0.00304202  0.000349668  0.000121435  3.22665e-05  1.96985e-05
      8390.33   0.00133119   0.00290920  0.000343334  0.000118713  3.12980e-05  1.90704e-05
      8392.26   0.00134093   0.00306263  0.000352935  0.000122188  3.29350e-05  2.01396e-05
      8394.19   0.00133108   0.00318848  0.000361920  0.000125358  3.43419e-05  2.10940e-05
      8396.13   0.00132912   0.00320149  0.000363432  0.000126142  3.45551e-05  2.12446e-05
      8398.06   0.00131907   0.00308639  0.000357417  0.000123861  3.36812e-05  2.06521e-05
      8399.99   0.00130657   0.00307538  0.000355946  0.000122549  3.37022e-05  2.06514e-05
      8401.93   0.00133013   0.00317928  0.000358578  0.000123903  3.40445e-05  2.09068e-05
      8403.86   0.00132513   0.00314456  0.000358677  0.000123362  3.39407e-05  2.08401e-05
      8405.80   0.00132192   0.00317516  0.000359882  0.000123203  3.43185e-05  2.10824e-05
      8407.73   0.00131730   0.00321760  0.000360727  0.000123622  3.45240e-05  2.12419e-05
      8409.67   0.00132640   0.00321956  0.000360857  0.000123609  3.45601e-05  2.12544e-05
      8411.60   0.00131190   0.00318124  0.000359080  0.000123537  3.44337e-05  2.11611e-05
      8413.54   0.00131023   0.00303543  0.000350828  0.000121656  3.33683e-05  2.04564e-05
      8415.48   0.00131497   0.00302383  0.000352416  0.000122317  3.34378e-05  2.05029e-05
      8417.42   0.00131157   0.00313426  0.000358832  0.000125185  3.42893e-05  2.10621e-05
      8419.36   0.00131213   0.00311184  0.000356656  0.000126236  3.41334e-05  2.09452e-05
      8421.29   0.00132522   0.00315207  0.000355905  0.000125742  3.38726e-05  2.07800e-05
      8423.24   0.00133046   0.00317801  0.000358250  0.000125751  3.38051e-05  2.07421e-05
      8425.17   0.00132072   0.00311869  0.000356521  0.000124373  3.34847e-05  2.05410e-05
      8427.12   0.00131935   0.00300935  0.000350064  0.000122489  3.26793e-05  1.99886e-05
      8429.05   0.00131733   0.00301449  0.000350060  0.000122262  3.28074e-05  2.00592e-05
      8431.00   0.00131530   0.00320656  0.000362450  0.000125729  3.44041e-05  2.11132e-05
      8432.94   0.00131161   0.00324897  0.000363478  0.000125275  3.47508e-05  2.13738e-05
      8434.88   0.00130822   0.00311714  0.000354268  0.000121923  3.32015e-05  2.03395e-05
      8436.82   0.00129602   0.00284699  0.000339290  0.000117047  3.07448e-05  1.86740e-05
      8438.76   0.00129044   0.00291317  0.000341167  0.000117802  3.13873e-05  1.91106e-05
      8440.71   0.00128607   0.00299673  0.000345870  0.000118366  3.22458e-05  1.96903e-05
      8442.65   0.00130113   0.00306821  0.000346666  0.000118233  3.27016e-05  1.99830e-05
      8444.60   0.00129986   0.00314638  0.000350286  0.000119243  3.28883e-05  2.00924e-05
      8446.54   0.00130391   0.00313749  0.000347865  0.000117741  3.25020e-05  1.98526e-05
      8448.48   0.00129451   0.00308069  0.000344078  0.000115631  3.21854e-05  1.96727e-05
      8450.43   0.00130527   0.00311485  0.000349300  0.000117891  3.27568e-05  2.00372e-05
      8452.38   0.00130258   0.00312750  0.000355344  0.000120893  3.29964e-05  2.01261e-05
      8454.33   0.00130465   0.00318565  0.000359075  0.000123744  3.30711e-05  2.01462e-05
      8456.27   0.00130993   0.00320653  0.000357952  0.000123656  3.27888e-05  1.99948e-05
      8458.22   0.00131088   0.00312153  0.000353943  0.000122292  3.23819e-05  1.97172e-05
      8460.17   0.00129786   0.00312287  0.000354797  0.000122877  3.26827e-05  1.99219e-05
      8462.11   0.00128717   0.00319338  0.000357126  0.000123559  3.32304e-05  2.02951e-05
      8464.06   0.00129001   0.00322361  0.000356913  0.000123232  3.33913e-05  2.03993e-05
      8466.01   0.00127943   0.00312753  0.000350252  0.000120122  3.26709e-05  1.99335e-05
      8467.96   0.00127549   0.00300147  0.000342290  0.000116460  3.16502e-05  1.92804e-05
      8469.91   0.00127151   0.00291448  0.000336926  0.000114927  3.09229e-05  1.88161e-05
      8471.86   0.00127558   0.00302528  0.000343105  0.000117587  3.16625e-05  1.92791e-05
      8473.81   0.00127843   0.00314439  0.000350888  0.000120894  3.24457e-05  1.97755e-05
      8475.76   0.00128771   0.00322721  0.000357697  0.000124329  3.31474e-05  2.02368e-05
      8477.72   0.00128500   0.00323382  0.000359950  0.000125549  3.33393e-05  2.03791e-05
      8479.67   0.00128707   0.00322296  0.000359686  0.000125471  3.32250e-05  2.03013e-05
      8481.62   0.00128426   0.00318222  0.000357118  0.000124820  3.28734e-05  2.00865e-05
      8483.57   0.00128966   0.00312914  0.000354049  0.000123932  3.24973e-05  1.98495e-05
      8485.53   0.00129137   0.00316965  0.000358166  0.000125395  3.29583e-05  2.01321e-05
      8487.48   0.00128443   0.00321016  0.000360885  0.000125087  3.33649e-05  2.03993e-05
      8489.43   0.00128177   0.00318579  0.000358053  0.000123020  3.31849e-05  2.02752e-05
      8491.39   0.00128170   0.00322217  0.000359087  0.000122870  3.33985e-05  2.04286e-05
      8493.35   0.00127585   0.00322561  0.000357333  0.000123348  3.34177e-05  2.04563e-05
      8495.30   0.00126393   0.00312484  0.000352642  0.000121734  3.27798e-05  2.00548e-05
      8497.26   0.00126856   0.00287670  0.000331587  0.000113967  3.00216e-05  1.83516e-05
      8499.22   0.00125023   0.00236450  0.000289157  9.78599e-05  2.46425e-05  1.50702e-05
      8501.17   0.00123410   0.00242747  0.000294578  9.89011e-05  2.58687e-05  1.58333e-05
      8503.13   0.00122151   0.00283078  0.000323043  0.000109988  2.99101e-05  1.82908e-05
      8505.09   0.00122838   0.00298961  0.000333172  0.000115926  3.15334e-05  1.92769e-05
      8507.05   0.00123946   0.00308539  0.000341304  0.000119663  3.23312e-05  1.97749e-05
      8509.01   0.00125124   0.00318694  0.000351561  0.000123041  3.31300e-05  2.02644e-05
      8510.97   0.00125656   0.00320973  0.000355929  0.000124490  3.32681e-05  2.03451e-05
      8512.93   0.00126122   0.00316902  0.000352338  0.000123635  3.27993e-05  2.00607e-05
      8514.89   0.00126405   0.00302759  0.000343801  0.000120554  3.15856e-05  1.92791e-05
      8516.85   0.00126681   0.00294109  0.000339471  0.000118958  3.07190e-05  1.87082e-05
      8518.81   0.00127381   0.00302925  0.000346881  0.000121797  3.12889e-05  1.90549e-05
      8520.77   0.00127517   0.00307734  0.000351619  0.000123701  3.19186e-05  1.94462e-05
      8522.73   0.00126956   0.00314232  0.000354523  0.000124592  3.24198e-05  1.97920e-05
      8524.70   0.00127024   0.00318310  0.000358083  0.000125219  3.27163e-05  1.99834e-05
      8526.66   0.00126755   0.00313958  0.000354666  0.000123472  3.22877e-05  1.97365e-05
      8528.62   0.00126664   0.00310144  0.000350663  0.000121980  3.19999e-05  1.95659e-05
      8530.58   0.00126271   0.00312648  0.000353380  0.000122975  3.24299e-05  1.98212e-05
      8532.55   0.00126561   0.00312773  0.000351620  0.000122768  3.24000e-05  1.98046e-05
      8534.51   0.00126255   0.00311168  0.000347801  0.000121448  3.21913e-05  1.97085e-05
      8536.48   0.00125781   0.00305191  0.000340328  0.000118399  3.14456e-05  1.92744e-05
      8538.45   0.00124690   0.00286632  0.000323012  0.000112273  2.96847e-05  1.81790e-05
      8540.42   0.00123965   0.00257880  0.000298311  0.000102761  2.66496e-05  1.63057e-05
      8542.38   0.00123302   0.00207525  0.000255276  8.60676e-05  2.09811e-05  1.29127e-05
      8544.34   0.00120663   0.00171598  0.000232695  7.58407e-05  1.81264e-05  1.11348e-05
      8546.32   0.00119563   0.00215492  0.000264159  8.88198e-05  2.28723e-05  1.39537e-05
      8548.28   0.00120447   0.00262598  0.000302218  0.000103694  2.79717e-05  1.70489e-05
      8550.25   0.00121090   0.00279166  0.000317832  0.000110642  2.99069e-05  1.82644e-05
      8552.22   0.00122937   0.00294401  0.000329308  0.000115734  3.12768e-05  1.91378e-05
      8554.19   0.00123176   0.00307488  0.000341492  0.000120229  3.24815e-05  1.99119e-05
      8556.16   0.00124339   0.00309385  0.000344457  0.000121214  3.24963e-05  1.99341e-05
      8558.13   0.00125652   0.00307335  0.000342117  0.000119954  3.19905e-05  1.96413e-05
      8560.10   0.00125764   0.00312482  0.000347907  0.000121703  3.25343e-05  1.99667e-05
      8562.07   0.00125528   0.00313545  0.000350956  0.000122759  3.26815e-05  2.00236e-05
      8564.04   0.00126266   0.00313444  0.000351556  0.000122885  3.26606e-05  2.00176e-05
      8566.01   0.00127206   0.00314675  0.000353798  0.000122601  3.29401e-05  2.01896e-05
      8567.99   0.00127704   0.00315576  0.000354942  0.000121669  3.30546e-05  2.02715e-05
      8569.96   0.00126806   0.00316513  0.000355789  0.000121313  3.30280e-05  2.02665e-05
      8571.93   0.00126745   0.00315253  0.000353683  0.000120685  3.27005e-05  2.00675e-05
      8573.91   0.00126261   0.00315466  0.000352314  0.000120226  3.26185e-05  2.00122e-05
      8575.88   0.00125965   0.00311655  0.000351280  0.000120203  3.25174e-05  1.99375e-05
      8577.86   0.00125978   0.00313023  0.000352025  0.000121333  3.26478e-05  2.00238e-05
      8579.83   0.00125635   0.00316711  0.000353655  0.000123049  3.30465e-05  2.02979e-05
      8581.81   0.00125106   0.00316300  0.000351562  0.000124004  3.30301e-05  2.02913e-05
      8583.79   0.00124662   0.00307341  0.000344145  0.000122290  3.21852e-05  1.97433e-05
      8585.76   0.00123686   0.00306075  0.000341991  0.000121803  3.21414e-05  1.97170e-05
      8587.74   0.00123401   0.00312130  0.000343854  0.000121967  3.27752e-05  2.01258e-05
      8589.72   0.00123181   0.00313310  0.000341748  0.000120546  3.29067e-05  2.02170e-05
      8591.70   0.00122366   0.00311688  0.000337333  0.000119207  3.27383e-05  2.01294e-05
      8593.67   0.00120996   0.00307327  0.000330517  0.000117927  3.25111e-05  1.99893e-05
      8595.65   0.00119686   0.00305859  0.000328583  0.000116498  3.24697e-05  1.99835e-05
      8597.63   0.00118653   0.00304313  0.000325943  0.000115187  3.22831e-05  1.98786e-05
      8599.61   0.00117558   0.00297084  0.000319377  0.000113205  3.18725e-05  1.96283e-05
      8601.59   0.00117141   0.00298322  0.000323664  0.000114604  3.23300e-05  1.99163e-05
      8603.57   0.00118885   0.00305720  0.000328315  0.000117078  3.28358e-05  2.02161e-05
      8605.56   0.00120122   0.00307418  0.000328451  0.000117975  3.26367e-05  2.00833e-05
      8607.54   0.00121550   0.00307984  0.000331788  0.000117064  3.25598e-05  2.00479e-05
      8609.52   0.00122113   0.00308447  0.000336230  0.000117676  3.27047e-05  2.01582e-05
      8611.50   0.00122502   0.00304933  0.000334165  0.000117249  3.21896e-05  1.98202e-05
      8613.48   0.00123090   0.00296443  0.000329595  0.000115207  3.13168e-05  1.92697e-05
      8615.47   0.00122912   0.00302129  0.000335809  0.000117373  3.18970e-05  1.96444e-05
      8617.45   0.00123020   0.00309985  0.000343238  0.000120064  3.25838e-05  2.00786e-05
      8619.44   0.00123341   0.00311004  0.000346047  0.000120160  3.27904e-05  2.02258e-05
      8621.42   0.00122219   0.00310544  0.000346195  0.000120776  3.27860e-05  2.02337e-05
      8623.41   0.00122831   0.00305878  0.000342663  0.000120398  3.21874e-05  1.98254e-05
      8625.39   0.00122871   0.00308544  0.000346543  0.000121578  3.25655e-05  2.00623e-05
      8627.38   0.00123964   0.00315316  0.000351237  0.000122219  3.30550e-05  2.03857e-05
      8629.37   0.00122963   0.00314673  0.000350494  0.000121060  3.30350e-05  2.03920e-05
      8631.35   0.00122909   0.00312626  0.000350373  0.000120920  3.30122e-05  2.03623e-05
      8633.34   0.00123051   0.00312309  0.000348307  0.000121058  3.28529e-05  2.02800e-05
      8635.33   0.00123280   0.00311033  0.000347161  0.000121579  3.28018e-05  2.02531e-05
      8637.32   0.00122766   0.00311288  0.000348851  0.000122397  3.29786e-05  2.03491e-05
      8639.31   0.00121833   0.00312231  0.000350299  0.000122509  3.31000e-05  2.04182e-05
      8641.29   0.00122072   0.00315110  0.000348691  0.000122794  3.32030e-05  2.05099e-05
      8643.29   0.00121644   0.00311067  0.000345697  0.000122757  3.29805e-05  2.03512e-05
      8645.27   0.00121452   0.00307207  0.000342500  0.000122400  3.27637e-05  2.02210e-05
      8647.27   0.00120783   0.00309718  0.000341898  0.000121977  3.27014e-05  2.02004e-05
      8649.26   0.00120259   0.00304738  0.000333474  0.000118858  3.18296e-05  1.96669e-05
      8651.25   0.00119843   0.00299051  0.000328270  0.000116463  3.14794e-05  1.94463e-05
      8653.24   0.00119677   0.00300955  0.000329236  0.000116566  3.19775e-05  1.97601e-05
      8655.23   0.00118670   0.00298058  0.000325423  0.000115310  3.19066e-05  1.97162e-05
      8657.23   0.00118355   0.00292964  0.000317108  0.000112852  3.14429e-05  1.94467e-05
      8659.22   0.00116934   0.00281859  0.000304031  0.000108601  3.02538e-05  1.87099e-05
      8661.22   0.00115285   0.00252973  0.000278515  9.87729e-05  2.68426e-05  1.66384e-05
      8663.21   0.00112550   0.00192339  0.000232951  8.11134e-05  2.05204e-05  1.27123e-05
      8665.21   0.00110725   0.00188252  0.000229103  7.91953e-05  2.04629e-05  1.26148e-05
      8667.20   0.00109955   0.00241010  0.000268025  9.54504e-05  2.65736e-05  1.63585e-05
      8669.19   0.00111237   0.00272895  0.000293234  0.000106766  2.98889e-05  1.84276e-05
      8671.19   0.00113708   0.00287573  0.000305210  0.000112301  3.12556e-05  1.93161e-05
      8673.19   0.00115550   0.00291410  0.000309764  0.000113342  3.16532e-05  1.95740e-05
      8675.19   0.00116768   0.00285390  0.000307082  0.000112058  3.08481e-05  1.90658e-05
      8677.18   0.00117845   0.00279693  0.000307318  0.000111518  3.02630e-05  1.86727e-05
      8679.18   0.00117541   0.00292751  0.000316575  0.000114129  3.15418e-05  1.94951e-05
      8681.18   0.00117521   0.00293439  0.000317665  0.000113834  3.15774e-05  1.95290e-05
      8683.18   0.00118550   0.00292387  0.000320287  0.000113969  3.15938e-05  1.95414e-05
      8685.18   0.00118683   0.00291575  0.000324536  0.000115327  3.16067e-05  1.95173e-05
      8687.18   0.00118373   0.00296177  0.000327237  0.000116514  3.20028e-05  1.97993e-05
      8689.18   0.00118342   0.00282869  0.000317776  0.000112999  3.03274e-05  1.87117e-05
      8691.18   0.00118421   0.00274136  0.000316248  0.000111388  2.95308e-05  1.81467e-05
      8693.19   0.00119272   0.00291157  0.000329551  0.000116417  3.12092e-05  1.92106e-05
      8695.19   0.00119077   0.00298203  0.000334316  0.000118159  3.19662e-05  1.97227e-05
      8697.19   0.00119322   0.00303316  0.000335633  0.000118252  3.23090e-05  2.00007e-05
      8699.19   0.00119005   0.00300908  0.000335301  0.000118537  3.21807e-05  1.99201e-05
      8701.19   0.00119149   0.00294329  0.000332091  0.000117475  3.16136e-05  1.95614e-05
      8703.20   0.00118077   0.00294936  0.000334131  0.000118215  3.18777e-05  1.97162e-05
      8705.20   0.00118992   0.00297622  0.000334956  0.000119096  3.21985e-05  1.99097e-05
      8707.21   0.00119128   0.00303317  0.000336763  0.000120078  3.24348e-05  2.00868e-05
      8709.21   0.00119161   0.00304119  0.000340139  0.000120544  3.26543e-05  2.02352e-05
      8711.22   0.00120691   0.00302516  0.000343086  0.000120261  3.26244e-05  2.02016e-05
      8713.22   0.00121149   0.00298571  0.000338994  0.000118855  3.22145e-05  1.99520e-05
      8715.23   0.00121134   0.00300605  0.000341984  0.000119532  3.23770e-05  2.00463e-05
      8717.24   0.00120630   0.00308730  0.000345745  0.000121494  3.30827e-05  2.05046e-05
      8719.24   0.00120342   0.00305968  0.000343700  0.000120737  3.28574e-05  2.03556e-05
      8721.25   0.00120284   0.00306707  0.000345671  0.000119970  3.30737e-05  2.04658e-05
      8723.26   0.00120240   0.00312273  0.000348666  0.000120666  3.36913e-05  2.08571e-05
      8725.27   0.00119802   0.00312136  0.000346334  0.000119968  3.35920e-05  2.08238e-05
      8727.28   0.00119192   0.00310198  0.000344628  0.000118593  3.33129e-05  2.06782e-05
      8729.29   0.00118718   0.00304950  0.000339130  0.000116157  3.28526e-05  2.03970e-05
      8731.30   0.00118685   0.00301413  0.000333880  0.000114596  3.24914e-05  2.01619e-05
      8733.31   0.00117688   0.00306279  0.000338185  0.000116542  3.32075e-05  2.06114e-05
      8735.32   0.00117279   0.00305090  0.000336792  0.000116518  3.30469e-05  2.04910e-05
      8737.33   0.00116993   0.00295619  0.000328171  0.000114220  3.18911e-05  1.97467e-05
      8739.35   0.00116573   0.00300157  0.000326690  0.000114708  3.23694e-05  2.00688e-05
      8741.36   0.00115411   0.00304793  0.000326873  0.000115829  3.30172e-05  2.04856e-05
      8743.37   0.00114304   0.00297953  0.000319677  0.000114148  3.25367e-05  2.01972e-05
      8745.38   0.00113106   0.00300797  0.000318382  0.000113529  3.29151e-05  2.04644e-05
      8747.40   0.00110818   0.00300511  0.000313937  0.000112678  3.32097e-05  2.06353e-05
      8749.41   0.00107740   0.00292888  0.000307958  0.000110153  3.28591e-05  2.04141e-05
      8751.43   0.00105938   0.00289976  0.000303935  0.000107380  3.25452e-05  2.02873e-05
      8753.44   0.00106187   0.00284164  0.000298509  0.000104354  3.19701e-05  1.99547e-05
      8755.46   0.00107850   0.00294277  0.000306852  0.000106015  3.27744e-05  2.04291e-05
      8757.48   0.00111504   0.00297044  0.000311145  0.000107993  3.28273e-05  2.04287e-05
      8759.49   0.00112978   0.00295112  0.000313856  0.000109460  3.25113e-05  2.01894e-05
      8761.51   0.00113562   0.00305257  0.000324857  0.000113141  3.34813e-05  2.08103e-05
      8763.53   0.00114662   0.00303899  0.000328375  0.000114609  3.34708e-05  2.08060e-05
      8765.54   0.00114737   0.00294622  0.000324077  0.000113341  3.25196e-05  2.02008e-05
      8767.56   0.00114822   0.00293004  0.000326594  0.000113956  3.23542e-05  2.00716e-05
      8769.58   0.00115262   0.00298892  0.000331792  0.000115762  3.27551e-05  2.03133e-05
      8771.60   0.00115659   0.00303914  0.000334446  0.000116743  3.31454e-05  2.06016e-05
      8773.62   0.00115114   0.00295488  0.000329084  0.000113716  3.22929e-05  2.00659e-05
      8775.64   0.00114108   0.00290468  0.000327247  0.000112202  3.17777e-05  1.97623e-05
      8777.66   0.00113301   0.00301144  0.000336422  0.000115076  3.30588e-05  2.05759e-05
      8779.68   0.00113601   0.00302847  0.000339697  0.000116430  3.32912e-05  2.06778e-05
      8781.71   0.00114384   0.00299911  0.000338930  0.000116019  3.30167e-05  2.05228e-05
      8783.73   0.00114639   0.00305804  0.000341165  0.000116866  3.34729e-05  2.08085e-05
      8785.75   0.00114728   0.00305606  0.000340759  0.000117967  3.34038e-05  2.07588e-05
      8787.77   0.00115151   0.00305312  0.000340699  0.000119193  3.34894e-05  2.07946e-05
      8789.80   0.00114541   0.00305829  0.000341227  0.000120068  3.35318e-05  2.08438e-05
      8791.82   0.00114728   0.00299442  0.000336291  0.000118483  3.26578e-05  2.03377e-05
      8793.85   0.00114387   0.00295261  0.000333975  0.000117686  3.22813e-05  2.00993e-05
      8795.87   0.00113839   0.00297106  0.000335254  0.000118380  3.25499e-05  2.02313e-05
      8797.90   0.00113483   0.00300053  0.000337937  0.000119536  3.29817e-05  2.05040e-05
      8799.93   0.00113670   0.00302555  0.000339536  0.000119720  3.31972e-05  2.06443e-05
      8801.95   0.00113086   0.00303175  0.000342299  0.000119718  3.33575e-05  2.07496e-05
      8803.97   0.00113280   0.00301291  0.000341944  0.000117883  3.31412e-05  2.06078e-05
      8806.00   0.00112861   0.00287619  0.000329197  0.000112297  3.14665e-05  1.95309e-05
      8808.03   0.00112769   0.00264919  0.000312471  0.000104393  2.89254e-05  1.78987e-05
      8810.06   0.00112648   0.00272146  0.000317668  0.000105126  2.98548e-05  1.84492e-05
      8812.09   0.00112286   0.00297900  0.000335175  0.000111317  3.24510e-05  2.01357e-05
      8814.12   0.00112699   0.00304636  0.000340147  0.000113931  3.33762e-05  2.07577e-05
      8816.15   0.00112427   0.00304789  0.000340393  0.000115182  3.36155e-05  2.09228e-05
      8818.18   0.00113741   0.00305274  0.000340821  0.000115781  3.35876e-05  2.09198e-05
      8820.21   0.00112575   0.00298681  0.000337442  0.000115127  3.32302e-05  2.06979e-05
      8822.24   0.00111426   0.00295142  0.000336186  0.000116253  3.30479e-05  2.05512e-05
      8824.27   0.00112350   0.00292037  0.000331841  0.000115956  3.22183e-05  2.00005e-05
      8826.30   0.00112690   0.00280948  0.000323356  0.000114122  3.10608e-05  1.92393e-05
      8828.34   0.00111520   0.00293714  0.000330398  0.000116744  3.24194e-05  2.01436e-05
      8830.37   0.00111441   0.00301018  0.000334498  0.000117487  3.31741e-05  2.06695e-05
      8832.40   0.00111537   0.00303608  0.000336297  0.000117416  3.33698e-05  2.08090e-05
      8834.44   0.00111382   0.00300730  0.000335366  0.000117618  3.33978e-05  2.08212e-05
      8836.47   0.00111209   0.00298179  0.000331329  0.000116954  3.31122e-05  2.06439e-05
      8838.51   0.00111301   0.00291835  0.000326887  0.000113896  3.24757e-05  2.02234e-05
      8840.54   0.00111084   0.00286169  0.000321570  0.000111917  3.17935e-05  1.97770e-05
      8842.58   0.00110185   0.00293308  0.000326252  0.000113186  3.26122e-05  2.02962e-05
      8844.61   0.00109394   0.00297073  0.000327320  0.000114396  3.31466e-05  2.06569e-05
      8846.65   0.00109140   0.00295985  0.000324268  0.000114383  3.30157e-05  2.06021e-05
      8848.69   0.00108306   0.00294177  0.000321910  0.000114104  3.29180e-05  2.05527e-05
      8850.72   0.00107445   0.00296256  0.000322293  0.000114117  3.31923e-05  2.07249e-05
      8852.77   0.00106887   0.00297433  0.000318656  0.000114624  3.33497e-05  2.08384e-05
      8854.80   0.00106076   0.00297913  0.000314298  0.000115010  3.34539e-05  2.09230e-05
      8856.84   0.00104663   0.00295931  0.000311281  0.000114676  3.34114e-05  2.08895e-05
      8858.88   0.00102294   0.00294188  0.000306525  0.000114278  3.32335e-05  2.07891e-05
      8860.92  0.000993732   0.00286245  0.000297161  0.000111615  3.21057e-05  2.00359e-05
      8862.96  0.000970700   0.00275340  0.000285087  0.000107028  3.02791e-05  1.88192e-05
      8865.00  0.000962590   0.00271616  0.000282071  0.000105468  2.98750e-05  1.85639e-05
      8867.05  0.000980083   0.00276100  0.000286945  0.000107083  3.03825e-05  1.89036e-05
      8869.08   0.00101456   0.00274667  0.000287090  0.000107624  3.01943e-05  1.87581e-05
      8871.13   0.00104185   0.00282517  0.000296614  0.000110591  3.05019e-05  1.89008e-05
      8873.17   0.00106435   0.00293408  0.000306328  0.000112744  3.09716e-05  1.91629e-05
      8875.21   0.00106408   0.00291091  0.000309780  0.000112202  3.09399e-05  1.91382e-05
      8877.26   0.00108920   0.00290762  0.000311323  0.000110912  3.06337e-05  1.89688e-05
      8879.30   0.00108097   0.00286135  0.000310464  0.000109437  3.03441e-05  1.87797e-05
      8881.35   0.00108345   0.00287085  0.000313746  0.000109227  3.05187e-05  1.88813e-05
      8883.39   0.00108445   0.00292535  0.000316690  0.000109789  3.09112e-05  1.91464e-05
      8885.44   0.00109196   0.00291505  0.000318620  0.000109378  3.08893e-05  1.91364e-05
      8887.48   0.00110063   0.00294265  0.000322683  0.000110346  3.11999e-05  1.93433e-05
      8889.53   0.00109543   0.00297576  0.000324610  0.000110942  3.14476e-05  1.95060e-05
      8891.58   0.00109362   0.00296151  0.000323182  0.000109570  3.13856e-05  1.94553e-05
      8893.62   0.00110024   0.00290834  0.000321268  0.000108597  3.10239e-05  1.92372e-05
      8895.68   0.00110339   0.00293947  0.000324373  0.000110512  3.11741e-05  1.93290e-05
      8897.72   0.00110009   0.00296473  0.000327163  0.000111784  3.13598e-05  1.94293e-05
      8899.77   0.00110512   0.00293903  0.000326637  0.000111778  3.11925e-05  1.93253e-05
      8901.82   0.00110495   0.00296254  0.000326699  0.000112283  3.12811e-05  1.93950e-05
      8903.87   0.00110209   0.00298934  0.000327793  0.000112763  3.15829e-05  1.95866e-05
      8905.92   0.00110737   0.00296862  0.000326012  0.000112077  3.15303e-05  1.95768e-05
      8907.97   0.00110367   0.00296162  0.000326433  0.000112064  3.15990e-05  1.96371e-05
      8910.03   0.00110803   0.00298060  0.000328636  0.000111795  3.17785e-05  1.97354e-05
      8912.08   0.00110658   0.00294021  0.000326802  0.000110194  3.15062e-05  1.95814e-05
      8914.13   0.00110661   0.00291425  0.000323256  0.000109439  3.11767e-05  1.93794e-05
      8916.18   0.00110182   0.00294743  0.000326643  0.000110480  3.15084e-05  1.95626e-05
      8918.23   0.00109914   0.00296277  0.000328873  0.000110912  3.17002e-05  1.96699e-05
      8920.29   0.00109208   0.00287499  0.000326147  0.000109817  3.11643e-05  1.93234e-05
      8922.34   0.00109989   0.00283782  0.000324790  0.000110174  3.08835e-05  1.91390e-05
      8924.40   0.00110571   0.00292603  0.000327602  0.000111956  3.14675e-05  1.95321e-05
      8926.45   0.00110032   0.00290311  0.000324254  0.000111749  3.13259e-05  1.94631e-05
      8928.51   0.00109028   0.00287037  0.000321353  0.000110363  3.10597e-05  1.93365e-05
      8930.56   0.00107254   0.00287404  0.000320609  0.000109231  3.09783e-05  1.93129e-05
      8932.62   0.00108088   0.00288160  0.000323001  0.000111040  3.11843e-05  1.93732e-05
      8934.68   0.00108589   0.00285471  0.000324238  0.000112269  3.11018e-05  1.92756e-05
      8936.73   0.00108577   0.00292581  0.000327570  0.000113779  3.17993e-05  1.97616e-05
      8938.79   0.00109115   0.00297320  0.000331865  0.000115125  3.21031e-05  1.99422e-05
      8940.85   0.00108166   0.00294884  0.000329444  0.000114726  3.14747e-05  1.95029e-05
      8942.91   0.00106112   0.00288891  0.000324757  0.000113186  3.10210e-05  1.92311e-05
      8944.97   0.00105918   0.00283226  0.000322704  0.000111577  3.07437e-05  1.90570e-05
      8947.03   0.00105668   0.00278133  0.000317198  0.000110138  3.01762e-05  1.87072e-05
      8949.09   0.00107263   0.00277803  0.000315125  0.000109650  2.98491e-05  1.85006e-05
      8951.15   0.00106937   0.00288834  0.000321776  0.000111855  3.04515e-05  1.88737e-05
      8953.21   0.00102051   0.00289071  0.000323423  0.000114132  3.09618e-05  1.91757e-05
      8955.27  0.000991630   0.00281613  0.000316467  0.000111694  3.04863e-05  1.88971e-05
      8957.34   0.00102801   0.00281642  0.000318872  0.000110280  3.04983e-05  1.88943e-05
      8959.40   0.00108310   0.00295188  0.000327969  0.000112754  3.13705e-05  1.94537e-05
      8961.46   0.00105286   0.00292910  0.000326184  0.000113883  3.14512e-05  1.95337e-05
      8963.53  0.000974904   0.00280152  0.000313600  0.000111120  3.04254e-05  1.88768e-05
      8965.59  0.000951711   0.00272363  0.000303930  0.000107469  2.94113e-05  1.82376e-05
      8967.66   0.00100644   0.00276155  0.000306914  0.000106267  2.92717e-05  1.81614e-05
